system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
4567,3.605964422225952,Nakuru,1974.0,22.434782028198242,0.3876647651195526,1132.2017822265625,-0.8210694463473409,36.22297557825683,0.550007164478302,886.7838134765625,1.0,2024,3.605964422225952,"{""type"":""Point"",""coordinates"":[36.22297557825683,-0.8210694463473409]}"
4574,5.244160175323486,Nakuru,2282.0,24.934782028198242,0.4172138273715973,1293.6524658203125,-0.4149956980994022,36.328573663053696,0.6086648106575012,741.7913208007812,1.0,2024,5.244160175323486,"{""type"":""Point"",""coordinates"":[36.328573663053696,-0.4149956980994022]}"
4575,4.290893077850342,Nakuru,1903.0,20.65217399597168,0.2831159234046936,1171.51220703125,-0.6258234974530964,36.39981792404574,0.40864306688308716,724.528564453125,4.0,2024,4.290893077850342,"{""type"":""Point"",""coordinates"":[36.39981792404574,-0.6258234974530964]}"
4576,4.720797538757324,Nakuru,1869.0,22.77391242980957,0.3786868453025818,1118.90576171875,-0.9700083763857609,36.58528341792707,0.549553632736206,1223.5460205078125,4.0,2024,4.720797538757324,"{""type"":""Point"",""coordinates"":[36.58528341792707,-0.9700083763857609]}"
4577,4.854104995727539,Nakuru,2403.0,22.934782028198242,0.36583736538887024,922.11181640625,-0.383764968741943,35.901387762234165,0.5971952080726624,1046.51220703125,4.0,2024,4.854104995727539,"{""type"":""Point"",""coordinates"":[35.901387762234165,-0.383764968741943]}"
4600,3.642652988433838,Nakuru,1725.0,20.865217208862305,0.41265326738357544,1385.095458984375,-1.0145516496165548,36.51046915454367,0.5348089337348938,929.6365356445312,4.0,2024,3.642652988433838,"{""type"":""Point"",""coordinates"":[36.51046915454367,-1.0145516496165548]}"
4605,2.9988231658935547,Nakuru,1667.0,19.708696365356445,0.31941094994544983,1305.9857177734375,-1.0916139043866289,36.55039676721531,0.4822953939437866,1291.1505126953125,6.0,2024,2.9988231658935547,"{""type"":""Point"",""coordinates"":[36.55039676721531,-1.0916139043866289]}"
4608,4.7474822998046875,Nakuru,2789.0,22.11739158630371,0.32411450147628784,694.8674926757812,-0.4108434951662072,35.71511809181044,0.4477675259113312,1118.1749267578125,4.0,2024,4.7474822998046875,"{""type"":""Point"",""coordinates"":[35.71511809181044,-0.4108434951662072]}"
4628,5.609785079956055,Nakuru,2699.0,21.595651626586914,0.29821187257766724,831.6529541015625,-0.3612468581132999,35.643373114018935,0.4312691390514374,958.3047485351562,4.0,2024,5.609785079956055,"{""type"":""Point"",""coordinates"":[35.643373114018935,-0.3612468581132999]}"
4629,3.8318943977355957,Nakuru,2847.0,21.547826766967773,0.3247889578342438,600.9398193359375,-0.6586944671509317,35.974816314388676,0.47993162274360657,1057.2928466796875,4.0,2024,3.8318943977355957,"{""type"":""Point"",""coordinates"":[35.974816314388676,-0.6586944671509317]}"
4637,5.010770797729492,Nakuru,2307.0,23.22608757019043,0.397623211145401,1293.6524658203125,-0.3997629990287213,36.322825653161125,0.5611985921859741,741.7913208007812,1.0,2024,5.010770797729492,"{""type"":""Point"",""coordinates"":[36.322825653161125,-0.3997629990287213]}"
4640,3.6584665775299072,Nakuru,2732.0,23.54347801208496,0.3677445948123932,705.083251953125,-0.355330869341112,35.77310025912083,0.5301176309585571,1214.5709228515625,4.0,2024,3.6584665775299072,"{""type"":""Point"",""coordinates"":[35.77310025912083,-0.355330869341112]}"
4641,7.221308708190918,Nakuru,2230.0,21.821739196777344,0.36855828762054443,924.5313110351562,-0.25519319116468836,35.815879034847164,0.5096878409385681,1008.7403564453125,4.0,2024,7.221308708190918,"{""type"":""Point"",""coordinates"":[35.815879034847164,-0.25519319116468836]}"
4645,6.422394752502441,Nakuru,2169.0,24.704347610473633,0.33623453974723816,1194.8536376953125,-0.3455495415597455,35.93939811033207,0.5824517607688904,982.5396118164062,1.0,2024,6.422394752502441,"{""type"":""Point"",""coordinates"":[35.93939811033207,-0.3455495415597455]}"
4648,3.027348041534424,Nakuru,2596.0,21.756521224975586,0.2758282423019409,922.11181640625,-0.4286990259768712,35.883134910953544,0.4907802641391754,1174.0662841796875,4.0,2024,3.027348041534424,"{""type"":""Point"",""coordinates"":[35.883134910953544,-0.4286990259768712]}"
4651,3.664684772491455,Nakuru,2253.0,22.234783172607422,0.4232073426246643,931.31884765625,-0.7208684583594441,36.500717542283496,0.5814676880836487,1146.4976806640625,4.0,2024,3.664684772491455,"{""type"":""Point"",""coordinates"":[36.500717542283496,-0.7208684583594441]}"
4656,5.83740234375,Nakuru,1974.0,19.786956787109375,0.3716990053653717,1401.8802490234375,0.03345965120838709,36.18792712330965,0.5325877070426941,1108.340087890625,1.0,2024,5.83740234375,"{""type"":""Point"",""coordinates"":[36.18792712330965,0.03345965120838709]}"
4658,4.294342041015625,Nakuru,1965.0,23.408695220947266,0.2698560655117035,1459.1763916015625,-0.854407314348925,36.34146165107493,0.4042291045188904,974.8386840820312,4.0,2024,4.294342041015625,"{""type"":""Point"",""coordinates"":[36.34146165107493,-0.854407314348925]}"
4666,5.834595680236816,Nakuru,1849.0,19.81304359436035,0.2553859055042267,1489.7117919921875,-0.3357271876754265,36.03944946806375,0.37259921431541443,767.5543212890625,4.0,2024,5.834595680236816,"{""type"":""Point"",""coordinates"":[36.03944946806375,-0.3357271876754265]}"
4682,6.4774041175842285,Nakuru,2515.0,20.565217971801758,0.3045911192893982,923.3309936523438,-0.17525686578257996,35.69349409864382,0.45054131746292114,1025.3524169921875,4.0,2024,6.4774041175842285,"{""type"":""Point"",""coordinates"":[35.69349409864382,-0.17525686578257996]}"
4696,5.703979015350342,Nakuru,2060.0,21.37826156616211,0.3145584762096405,1401.8802490234375,0.003706127956904276,36.18337390010105,0.5006200671195984,1108.340087890625,1.0,2024,5.703979015350342,"{""type"":""Point"",""coordinates"":[36.18337390010105,0.003706127956904276]}"
4698,6.485282897949219,Nakuru,2645.0,21.95652198791504,0.2796066701412201,893.533935546875,-0.34746559689602796,35.59453454552437,0.3744868338108063,1015.4908447265625,4.0,2024,6.485282897949219,"{""type"":""Point"",""coordinates"":[35.59453454552437,-0.34746559689602796]}"
4705,4.344886779785156,Nakuru,2063.0,22.978260040283203,0.3434455096721649,1401.8802490234375,-0.017097912970294848,36.23805827801395,0.5265963077545166,1012.428955078125,1.0,2024,4.344886779785156,"{""type"":""Point"",""coordinates"":[36.23805827801395,-0.017097912970294848]}"
4707,5.312167167663574,Nakuru,2741.0,20.204347610473633,0.3110930025577545,758.80322265625,-0.31364037736200484,35.65976463051224,0.44594141840934753,1003.6137084960938,4.0,2024,5.312167167663574,"{""type"":""Point"",""coordinates"":[35.65976463051224,-0.31364037736200484]}"
4708,5.1847124099731445,Nakuru,2791.0,21.495651245117188,0.18171732127666473,758.80322265625,-0.33391824414376803,35.68751450481087,0.27647650241851807,1003.6137084960938,4.0,2024,5.1847124099731445,"{""type"":""Point"",""coordinates"":[35.68751450481087,-0.33391824414376803]}"
4714,4.8924760818481445,Nakuru,2510.0,23.700000762939453,0.39634737372398376,924.5313110351562,-0.3288840780719761,35.82646264050764,0.5586416721343994,1082.4827880859375,4.0,2024,4.8924760818481445,"{""type"":""Point"",""coordinates"":[35.82646264050764,-0.3288840780719761]}"
4717,2.4624602794647217,Nakuru,2478.0,24.72608757019043,0.4476702809333801,945.5843505859375,-0.8011489721659445,36.54186229569785,0.6536969542503357,1194.972900390625,4.0,2024,2.4624602794647217,"{""type"":""Point"",""coordinates"":[36.54186229569785,-0.8011489721659445]}"
4725,3.998832941055298,Nakuru,2018.0,23.80869483947754,0.3616669774055481,1090.254150390625,-0.47446290405596214,36.03698684003341,0.5524083375930786,840.0512084960938,1.0,2024,3.998832941055298,"{""type"":""Point"",""coordinates"":[36.03698684003341,-0.47446290405596214]}"
4727,4.725489616394043,Nakuru,1889.0,21.586956024169922,0.3399313986301422,1385.095458984375,-0.9572142744578488,36.5409009591983,0.4726196229457855,824.224853515625,6.0,2024,4.725489616394043,"{""type"":""Point"",""coordinates"":[36.5409009591983,-0.9572142744578488]}"
4728,4.384689807891846,Nakuru,1884.0,19.77391242980957,0.2982962727546692,1599.727294921875,-0.354953199051405,36.14452258081924,0.43166667222976685,926.8441162109375,4.0,2024,4.384689807891846,"{""type"":""Point"",""coordinates"":[36.14452258081924,-0.354953199051405]}"
4740,5.7650322914123535,Nakuru,1904.0,20.07826042175293,0.3790401816368103,1308.805908203125,-0.4597562901227154,36.28686267369838,0.526025116443634,578.2003173828125,4.0,2024,5.7650322914123535,"{""type"":""Point"",""coordinates"":[36.28686267369838,-0.4597562901227154]}"
4742,4.026153564453125,Nakuru,2117.0,25.582609176635742,0.4261131286621094,1171.51220703125,-0.6201845291663379,36.44282420227076,0.6274311542510986,724.528564453125,4.0,2024,4.026153564453125,"{""type"":""Point"",""coordinates"":[36.44282420227076,-0.6201845291663379]}"
