system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
4170,2.810896635055542,Nyandarua,2363.0,19.31304359436035,0.2889914810657501,1040.6885986328125,-0.2660240124627995,36.389099790530516,0.4123954176902771,904.895263671875,4.0,2024,2.810896635055542,"{""type"":""Point"",""coordinates"":[36.389099790530516,-0.2660240124627995]}"
4175,1.114514946937561,Nyandarua,2555.0,22.95652198791504,0.46071165800094604,654.1491088867188,-0.7473928041814957,36.61425475152884,0.7244731783866882,1353.095703125,4.0,2024,1.114514946937561,"{""type"":""Point"",""coordinates"":[36.61425475152884,-0.7473928041814957]}"
4177,2.526487112045288,Nyandarua,2407.0,19.2391300201416,0.29201197624206543,986.5427856445312,-0.20550197326634956,36.38679937491043,0.44160395860671997,953.46484375,4.0,2024,2.526487112045288,"{""type"":""Point"",""coordinates"":[36.38679937491043,-0.20550197326634956]}"
4184,2.918097734451294,Nyandarua,2253.0,18.31739044189453,0.3200986683368683,1026.3397216796875,-0.10608214971907697,36.62732898691738,0.49863743782043457,672.5469360351562,4.0,2024,2.918097734451294,"{""type"":""Point"",""coordinates"":[36.62732898691738,-0.10608214971907697]}"
4189,1.7401893138885498,Nyandarua,2491.0,22.26956558227539,0.3897143602371216,636.4963989257812,-0.6446253399533672,36.564453580290674,0.5236040353775024,1237.2969970703125,4.0,2024,1.7401893138885498,"{""type"":""Point"",""coordinates"":[36.564453580290674,-0.6446253399533672]}"
4193,1.9519639015197754,Nyandarua,2155.0,17.639129638671875,0.32974350452423096,1271.9952392578125,0.04528926799288039,36.50321815565662,0.46181929111480713,723.430908203125,4.0,2024,1.9519639015197754,"{""type"":""Point"",""coordinates"":[36.50321815565662,0.04528926799288039]}"
4203,4.397670745849609,Nyandarua,2231.0,19.18695640563965,0.33757150173187256,1143.9588623046875,-0.28971337922502627,36.231147746055846,0.5584419369697571,1041.4737548828125,1.0,2024,4.397670745849609,"{""type"":""Point"",""coordinates"":[36.231147746055846,-0.28971337922502627]}"
4205,2.9195966720581055,Nyandarua,2326.0,18.743478775024414,0.23283369839191437,986.5427856445312,-0.23192944749608302,36.41832395592475,0.3405637741088867,906.7599487304688,1.0,2024,2.9195966720581055,"{""type"":""Point"",""coordinates"":[36.41832395592475,-0.23192944749608302]}"
4209,1.7119691371917725,Nyandarua,2277.0,17.243478775024414,0.3527086079120636,1271.9952392578125,-1.5378409069306814E-4,36.4877452796384,0.4567939341068268,744.7572631835938,4.0,2024,1.7119691371917725,"{""type"":""Point"",""coordinates"":[36.4877452796384,-1.5378409069306814E-4]}"
4228,2.1745917797088623,Nyandarua,2518.0,22.83478355407715,0.40034219622612,931.31884765625,-0.7072754154378528,36.53655014883187,0.5823649764060974,1146.4976806640625,4.0,2024,2.1745917797088623,"{""type"":""Point"",""coordinates"":[36.53655014883187,-0.7072754154378528]}"
4253,2.1463637351989746,Nyandarua,2119.0,16.81304359436035,0.3671145737171173,1271.9952392578125,0.04136744218582264,36.538899791822516,0.4327230751514435,723.430908203125,4.0,2024,2.1463637351989746,"{""type"":""Point"",""coordinates"":[36.538899791822516,0.04136744218582264]}"
4258,1.228953242301941,Nyandarua,2407.0,25.326086044311523,0.38415393233299255,1126.5531005859375,-0.08983660615748437,36.513032683115846,0.6198866963386536,790.762451171875,4.0,2024,1.228953242301941,"{""type"":""Point"",""coordinates"":[36.513032683115846,-0.08983660615748437]}"
4268,2.6900103092193604,Nyandarua,2408.0,23.995651245117188,0.4350450038909912,703.086669921875,-0.31135192459286837,36.51777052830739,0.6292681694030762,1091.4190673828125,4.0,2024,2.6900103092193604,"{""type"":""Point"",""coordinates"":[36.51777052830739,-0.31135192459286837]}"
4270,3.1242003440856934,Nyandarua,2069.0,16.404348373413086,0.28216445446014404,1268.8878173828125,0.013380238525486749,36.58392635437636,0.41777491569519043,626.6849975585938,4.0,2024,3.1242003440856934,"{""type"":""Point"",""coordinates"":[36.58392635437636,0.013380238525486749]}"
4279,1.8001883029937744,Nyandarua,2622.0,23.92608642578125,0.3826296031475067,1058.6063232421875,-0.278847750774351,36.313097229823846,0.5491052269935608,843.2105102539062,4.0,2024,1.8001883029937744,"{""type"":""Point"",""coordinates"":[36.313097229823846,-0.278847750774351]}"
4291,3.4130778312683105,Nyandarua,2094.0,16.87826156616211,0.342553049325943,1268.8878173828125,0.012429994415113313,36.595846895659406,0.5440186262130737,626.6849975585938,4.0,2024,3.4130778312683105,"{""type"":""Point"",""coordinates"":[36.595846895659406,0.012429994415113313]}"
4293,1.3507373332977295,Nyandarua,2597.0,22.42608642578125,0.366646945476532,719.7100219726562,-0.7654175243723489,36.57904660307242,0.551359236240387,1443.79736328125,4.0,2024,1.3507373332977295,"{""type"":""Point"",""coordinates"":[36.57904660307242,-0.7654175243723489]}"
4294,2.460787057876587,Nyandarua,2422.0,20.299999237060547,0.31799784302711487,1040.6885986328125,-0.28928393355954274,36.36026650327659,0.5255033373832703,904.895263671875,1.0,2024,2.460787057876587,"{""type"":""Point"",""coordinates"":[36.36026650327659,-0.28928393355954274]}"
4295,2.086190938949585,Nyandarua,2674.0,22.3869571685791,0.4567013382911682,719.7100219726562,-0.8230454630448555,36.558291562102795,0.6353341341018677,1475.797119140625,4.0,2024,2.086190938949585,"{""type"":""Point"",""coordinates"":[36.558291562102795,-0.8230454630448555]}"
4296,1.085476040840149,Nyandarua,2534.0,24.76956558227539,0.40442320704460144,654.1491088867188,-0.7313511116083736,36.64666660097542,0.59385746717453,1353.095703125,4.0,2024,1.085476040840149,"{""type"":""Point"",""coordinates"":[36.64666660097542,-0.7313511116083736]}"
4298,1.9918091297149658,Nyandarua,2159.0,17.6130428314209,0.4317101240158081,1271.9952392578125,0.0399327090255613,36.524727339492124,0.5522991418838501,723.430908203125,4.0,2024,1.9918091297149658,"{""type"":""Point"",""coordinates"":[36.524727339492124,0.0399327090255613]}"
4310,2.64556884765625,Nyandarua,2483.0,20.869565963745117,0.24099163711071014,1058.6063232421875,-0.31382468540877134,36.307566225079334,0.3980928361415863,935.0844116210938,4.0,2024,2.64556884765625,"{""type"":""Point"",""coordinates"":[36.307566225079334,-0.31382468540877134]}"
