system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
2880,7.698395252227783,Trans Nzoia,1837.0,22.60869598388672,0.3829188644886017,1372.1785888671875,1.1075158339786495,35.019747040154144,0.5572552680969238,862.4269409179688,1.0,2024,7.698395252227783,"{""type"":""Point"",""coordinates"":[35.019747040154144,1.1075158339786495]}"
2884,6.0820207595825195,Trans Nzoia,1914.0,24.952173233032227,0.2841053903102875,1327.4505615234375,0.9956769894521575,35.12749087632227,0.4421546757221222,1042.0404052734375,1.0,2024,6.0820207595825195,"{""type"":""Point"",""coordinates"":[35.12749087632227,0.9956769894521575]}"
2886,6.3213582038879395,Trans Nzoia,1837.0,23.34347915649414,0.36881890892982483,1463.1514892578125,0.9336277817384998,35.163965476305336,0.5650299191474915,999.2210693359375,1.0,2024,6.3213582038879395,"{""type"":""Point"",""coordinates"":[35.163965476305336,0.9336277817384998]}"
2888,6.951685905456543,Trans Nzoia,1912.0,22.7608699798584,0.31095120310783386,1532.4256591796875,1.132448376464896,34.839062036091484,0.48438113927841187,853.085205078125,1.0,2024,6.951685905456543,"{""type"":""Point"",""coordinates"":[34.839062036091484,1.132448376464896]}"
2901,7.259611129760742,Trans Nzoia,1885.0,21.417390823364258,0.33834677934646606,1640.1566162109375,1.2019509457115165,34.911726255665116,0.4891740381717682,972.9393310546875,1.0,2024,7.259611129760742,"{""type"":""Point"",""coordinates"":[34.911726255665116,1.2019509457115165]}"
2902,7.399869441986084,Trans Nzoia,1839.0,21.89130401611328,0.3972226083278656,1311.3265380859375,0.9580580852781649,34.9590884238084,0.5682459473609924,1077.162841796875,1.0,2024,7.399869441986084,"{""type"":""Point"",""coordinates"":[34.9590884238084,0.9580580852781649]}"
2908,6.602344989776611,Trans Nzoia,2199.0,20.626087188720703,0.22937150299549103,1653.9757080078125,1.1707158033606806,34.78304564720905,0.40452536940574646,878.0504150390625,1.0,2024,6.602344989776611,"{""type"":""Point"",""coordinates"":[34.78304564720905,1.1707158033606806]}"
2910,6.750970363616943,Trans Nzoia,1846.0,22.986955642700195,0.43649768829345703,1339.5623779296875,0.9284320200069015,35.06726410812193,0.6259397268295288,951.3497924804688,1.0,2024,6.750970363616943,"{""type"":""Point"",""coordinates"":[35.06726410812193,0.9284320200069015]}"
2912,5.909809589385986,Trans Nzoia,1896.0,22.72608757019043,0.3498750329017639,1362.5670166015625,1.0572955356000668,35.16752248382224,0.5559229850769043,1080.9871826171875,1.0,2024,5.909809589385986,"{""type"":""Point"",""coordinates"":[35.16752248382224,1.0572955356000668]}"
2913,6.417031764984131,Trans Nzoia,1794.0,26.547826766967773,0.34685516357421875,1472.4818115234375,0.9778157253861051,34.86211027177938,0.5681964755058289,941.492431640625,1.0,2024,6.417031764984131,"{""type"":""Point"",""coordinates"":[34.86211027177938,0.9778157253861051]}"
2917,6.875618934631348,Trans Nzoia,1945.0,19.547826766967773,0.36544400453567505,1303.348388671875,1.2320989845758357,34.97436965717031,0.500010073184967,1109.6043701171875,6.0,2024,6.875618934631348,"{""type"":""Point"",""coordinates"":[34.97436965717031,1.2320989845758357]}"
2920,5.994746208190918,Trans Nzoia,1917.0,22.369565963745117,0.33604785799980164,1309.0179443359375,1.146421329583111,35.114762705194494,0.5012373328208923,1090.241455078125,1.0,2024,5.994746208190918,"{""type"":""Point"",""coordinates"":[35.114762705194494,1.146421329583111]}"
2922,7.229727745056152,Trans Nzoia,1878.0,24.23043441772461,0.383727103471756,1303.348388671875,1.18258115255964,34.96665848223315,0.5304688811302185,1049.634765625,1.0,2024,7.229727745056152,"{""type"":""Point"",""coordinates"":[34.96665848223315,1.18258115255964]}"
2931,7.744958877563477,Trans Nzoia,1828.0,21.81304359436035,0.3395114839076996,1372.1785888671875,1.1201983884185769,34.972980424937155,0.4615025818347931,1015.1450805664062,1.0,2024,7.744958877563477,"{""type"":""Point"",""coordinates"":[34.972980424937155,1.1201983884185769]}"
2934,5.583146095275879,Trans Nzoia,2220.0,20.80869483947754,0.3590697646141052,1532.4256591796875,1.082412482365309,34.764945824860256,0.5115013718605042,888.1694946289062,1.0,2024,5.583146095275879,"{""type"":""Point"",""coordinates"":[34.764945824860256,1.082412482365309]}"
2937,6.541925430297852,Trans Nzoia,1891.0,24.647825241088867,0.30529528856277466,1472.4818115234375,1.0069331234469965,34.850306793530855,0.5065993070602417,914.8713989257812,1.0,2024,6.541925430297852,"{""type"":""Point"",""coordinates"":[34.850306793530855,1.0069331234469965]}"
